feature_49,feature_47,feature_18,feature_44,feature_50,feature_2,feature_77,feature_62,feature_12,feature_71,feature_36,feature_9,feature_11,feature_27,feature_8,feature_19,target
0.428514568,2.179668843,1.941843345,0.191609616,1.367935042,0.402532391,1.182216208,0.313405509,0.316843345,0.132781404,0.785630153,0.19655477,0.297261484,0.244110718,5.403857479,0.463339223,c-SC-s
0.380452022,2.256938937,1.761168385,0.167724029,1.193100714,0.398052692,1.213124504,0.295301348,0.318251241,0.135705789,0.792287132,0.197785414,0.311951126,0.254486445,4.991599847,0.465826651,c-SC-s
0.384805864,2.191263867,1.808174282,0.168284469,1.202753566,0.385964912,1.191461965,0.30457607,0.329091961,0.129655309,0.819548872,0.195874301,0.308463466,0.261615577,5.106998265,0.476576056,c-SC-s
0.385259468,2.201343589,1.993428682,0.165417194,1.196183429,0.396405102,1.093661766,0.312725148,0.340548898,0.1282251,0.830112099,0.204870506,0.305759567,0.262852725,5.286625435,0.483958253,c-SC-s
0.371650388,2.208740296,1.72314578,0.152767343,1.107938893,0.368712702,1.09679439,0.311044328,0.311167945,0.128725269,0.790494459,0.189897698,0.296888321,0.254688832,4.748081841,0.460997442,c-SC-s
0.355687292,2.230826232,1.758333333,0.154872175,1.02828208,0.371794872,1.076818575,0.310979375,0.322435897,0.123379029,0.828632479,0.197222222,0.299358974,0.252350427,4.849358974,0.458547009,c-SC-s
0.360576923,2.229783037,1.821980777,0.157790927,1.107248521,0.371500209,1.060774162,0.300172584,0.320936064,0.122781065,0.800041789,0.189093188,0.308399499,0.254283326,4.756999582,0.45821145,c-SC-s
0.452925353,1.280094149,1.693795252,0.190708361,0.999159381,1.006323893,1.829242322,0.288164089,0.253688938,0.111634163,0.673815416,0.230776281,1.06278068,0.253047383,2.222619375,0.411511319,t-CS-m
0.45064666,1.265886569,1.663680549,0.182352612,0.975869212,1.077099018,1.831980292,0.277028162,0.276755933,0.110352164,0.714666921,0.249213762,1.072905747,0.263699609,2.289907557,0.42047079,t-CS-m
0.432925485,1.268573633,1.841069871,0.179673721,1.024305556,1.10844074,1.809744268,0.27281746,0.273476112,0.106922399,0.710630875,0.253609846,1.120069774,0.270278128,2.311948832,0.426010272,t-CS-m
0.381434228,1.547587623,1.766544539,0.181844845,0.949846018,0.944240898,1.795497874,0.272107347,0.241813602,0.104487462,0.61140371,0.203457751,0.885161438,0.23929471,2.257041447,0.44721777,t-CS-m
0.39838553,1.558113461,1.683076923,0.182599596,0.918678526,1.00556213,1.823529412,0.269601614,0.257751479,0.104193139,0.629585799,0.209940828,0.930177515,0.246153846,2.29112426,0.443076923,t-CS-m
0.396880667,1.540660138,1.78094789,0.175770765,0.933188248,0.925253478,1.805875952,0.263692419,0.25324216,0.102067465,0.635934921,0.217401556,0.938693704,0.250648432,2.280122613,0.459679321,t-CS-m
0.334481769,1.653555364,1.469243251,0.160206718,0.853191693,0.903673108,1.811943727,0.255909656,0.229237351,0.101062303,0.61056203,0.19825933,0.893937159,0.235727983,2.179377489,0.437085116,t-CS-m
0.344910757,1.648432224,1.587281988,0.158707188,0.835600579,0.916962494,1.750795948,0.247756874,0.240932243,0.09734684,0.644852601,0.210680661,0.940114215,0.243864794,2.271338169,0.413644081,t-CS-m
0.351304847,1.639231431,1.59223301,0.157919893,0.875346525,0.942657767,1.739986617,0.250645254,0.236802184,0.099225695,0.639563107,0.21101335,0.836165049,0.239836165,2.274726942,0.412773058,t-CS-m
0.330581761,1.822720126,1.478300678,0.155660377,0.778563941,0.835561253,1.664832285,0.270702306,0.254715254,0.103773585,0.600256363,0.204907526,0.822926204,0.25379967,1.985533785,0.474088995,t-CS-m
0.343985211,1.819886439,1.468672634,0.151855275,0.823055592,0.806893925,1.706985343,0.264492275,0.269853361,0.099168097,0.610169492,0.208150828,0.757760427,0.265473243,2.103599314,0.487335746,t-CS-m
0.337064197,1.832497105,1.495645442,0.149491831,0.817187701,0.875749952,1.658304387,0.254084652,0.275401587,0.096101891,0.633443004,0.213083027,0.779562609,0.27288562,2.154635185,0.481710857,t-CS-m
0.319453588,1.922152732,1.433398311,0.144502962,0.748189598,0.726229153,1.657669519,0.272383147,0.259692441,0.10483871,0.602339181,0.203378817,0.686593026,0.248213125,1.867879575,0.454191033,t-CS-m
0.29973822,1.892342932,1.379412386,0.132689791,0.770615183,0.757767914,1.65117801,0.266197644,0.277742549,0.098331152,0.563305855,0.203762418,0.725005284,0.238638766,1.859860495,0.466286197,t-CS-m
0.313016696,1.898524882,1.413430594,0.136326795,0.786837413,0.714868054,1.595396337,0.259037121,0.256168204,0.09207327,0.593649431,0.206393478,0.675820639,0.251019095,1.895515984,0.449259815,t-CS-m
0.604537055,1.626967438,1.766896552,0.209520168,0.996049194,0.8591133,1.796278596,0.301663162,0.234187192,0.113872427,0.645714286,0.206403941,0.721083744,0.240295567,2.515862069,0.424236453,t-CS-m
0.581503035,1.495150491,1.789116336,0.203491646,0.975095426,0.877280097,1.720543145,0.297165384,0.241183624,0.109630186,0.65352655,0.222030807,0.744527767,0.247669234,2.479833806,0.424199433,t-CS-m
0.577013631,1.483519207,1.840918285,0.204089219,1.092874845,0.828580097,1.690148699,0.283643123,0.248685275,0.112329616,0.680218447,0.221581715,0.817253236,0.250404531,2.593244337,0.428903722,t-CS-m
0.527723924,1.694067468,1.700326141,0.193253199,0.873671966,0.747992975,1.720201629,0.288173711,0.242348219,0.111438542,0.617536377,0.192925238,0.694932263,0.242473658,2.424611139,0.463371801,t-CS-m
0.50104562,1.690806289,1.735336009,0.189993029,0.881186585,0.738702577,1.616373635,0.28316939,0.251974621,0.110680815,0.62864172,0.203418361,0.713064871,0.250679788,2.544089085,0.464974751,t-CS-m
0.51529644,1.693843468,1.712602459,0.184088666,0.95422455,0.728995902,1.633189099,0.274576786,0.248847336,0.106050254,0.641393443,0.212858607,0.6484375,0.249359631,2.529328893,0.457479508,t-CS-m
0.451207933,1.945247389,1.615975422,0.178710834,0.796075535,0.671428571,1.641206878,0.289693006,0.246082949,0.109505222,0.605069124,0.187403994,0.60906298,0.238863287,2.247619048,0.4546851,t-CS-m
0.431358602,1.822375775,1.556027293,0.165125495,0.730108729,0.66899166,1.607865054,0.278935068,0.240181956,0.104156082,0.593025019,0.183472328,0.545564822,0.234874905,2.233813495,0.433510235,t-CS-m
0.449623595,1.881303496,1.654450262,0.170465092,0.845622357,0.673647469,1.616376199,0.277405383,0.250674282,0.101887182,0.635411709,0.20276059,0.572584484,0.248294463,2.306203395,0.46231953,t-CS-m
0.480207352,2.029688973,1.531879749,0.178448005,0.745994345,0.53534853,1.698083569,0.284794219,0.216220681,0.109802074,0.547241493,0.183019491,0.453254047,0.218698381,1.791047241,0.461182689,t-CS-m
0.452410383,2.003090235,1.36486272,0.177843016,0.755253399,0.520234883,1.690822002,0.298516687,0.202983653,0.10815822,0.525472147,0.179177908,0.480558641,0.213299476,1.724646881,0.404380257,t-CS-m
0.448723758,2.029602779,1.449202497,0.166440115,0.735689473,0.584778086,1.648240447,0.289231234,0.216712899,0.099984897,0.560159501,0.185679612,0.506414702,0.221567268,1.862343967,0.432558946,t-CS-m
0.473154999,2.139062796,1.736950549,0.169227851,0.789224056,0.65728022,1.652437868,0.285524568,0.262820513,0.107949156,0.701923077,0.226648352,0.574862637,0.269230769,2.021062271,0.52724359,t-CS-m
0.451701932,2.15050598,1.302970651,0.170561178,0.767985281,0.503042233,1.520331187,0.301195952,0.205619184,0.106163753,0.521116679,0.176449535,0.414817466,0.202576951,1.582319256,0.396564066,t-CS-m
0.453127901,2.173937256,1.390374332,0.165026917,0.759792092,0.539512775,1.565064043,0.307221088,0.229748465,0.109337293,0.587839176,0.187363834,0.483065954,0.231927114,1.771637948,0.440285205,t-CS-m
0.477183705,0.995691344,0.908717701,0.205346651,0.860458284,0.648031876,1.695750098,0.270466118,0.246075827,0.121229926,0.612412461,0.183409804,0.689688481,0.1922241,2.353900024,0.336995895,t-CS-m
0.453212224,0.967168133,1.027387029,0.200208156,0.75683603,0.681812523,1.626927808,0.276942,0.261297149,0.119500426,0.635628034,0.190962281,0.751773933,0.197311092,2.371592182,0.332876883,t-CS-m
0.468788599,0.975771971,1.090885417,0.199714964,0.771496437,0.700130208,1.690736342,0.267648456,0.264583333,0.121615202,0.663411458,0.197786458,0.768619792,0.211328125,2.53125,0.335546875,t-CS-m
0.460610537,1.004554407,0.778670048,0.187715411,0.802067947,0.579740772,1.590965042,0.267725258,0.238940547,0.120014771,0.572414765,0.171315864,0.612285151,0.18808115,2.279797126,0.338546069,t-CS-m
0.449145452,0.997968208,0.88313783,0.184893032,0.718895662,0.563343109,1.551093582,0.274530895,0.250293255,0.122146528,0.598680352,0.180205279,0.657917889,0.197800587,2.394868035,0.33856305,t-CS-m
0.418904404,0.985917174,0.994072688,0.18128655,0.71500179,0.6284511,1.544695071,0.275331185,0.264545313,0.124955245,0.624707534,0.186710342,0.674465762,0.205116207,2.607549524,0.344875994,t-CS-m
0.415570345,0.999380901,0.658180584,0.175359851,0.72960842,0.485913103,1.527317753,0.282928339,0.254412763,0.118093174,0.539035981,0.156143924,0.55431093,0.181941616,2.051595384,0.327393075,t-CS-m
0.409221902,0.988320946,0.821688094,0.165175186,0.678901866,0.530091299,1.504322767,0.284089185,0.257872182,0.12422266,0.598099497,0.178311906,0.616172909,0.203465623,2.263089249,0.35066145,t-CS-m
0.411648418,1.00243309,0.91023166,0.17122871,0.657086375,0.56988417,1.516119221,0.279805353,0.269111969,0.125304136,0.609073359,0.185714286,0.597876448,0.204054054,2.362741313,0.352316602,t-CS-m
0.393201931,1.047063556,0.598907104,0.164722446,0.640185036,0.502295082,1.439058729,0.303499598,0.256174863,0.118664521,0.582076503,0.178579235,0.570054645,0.218360656,1.983169399,0.396284153,t-CS-m
0.40103751,1.042697526,0.716981132,0.155027933,0.621707901,0.523820755,1.451715882,0.308659218,0.276415094,0.134078212,0.638443396,0.203301887,0.616509434,0.241037736,2.207075472,0.363679245,t-CS-m
0.383138729,1.031466456,0.759047619,0.147832971,0.597071047,0.540952381,1.424500297,0.302592519,0.273571429,0.127251138,0.687380952,0.191428571,0.571190476,0.214761905,2.222380952,0.352380952,t-CS-m
0.384038029,1.017262947,0.567840497,0.134600951,0.59494621,0.463231486,1.415561671,0.318488867,0.289746245,0.113585189,0.634645262,0.183065769,0.517348524,0.216468151,1.929829104,0.369238736,t-CS-m
0.380096227,1.036464928,0.669950739,0.140288681,0.633071664,0.486590038,1.402633578,0.331476323,0.287356322,0.123069131,0.67104543,0.198412698,0.542966612,0.227969349,2.064039409,0.380131363,t-CS-m
0.361733931,1.027404086,0.718732629,0.139013453,0.599651221,0.5,1.398355755,0.324364723,0.279599778,0.124813154,0.654530295,0.192329072,0.521956643,0.227626459,2.131183991,0.379655364,t-CS-m
0.569476789,0.745691663,1.222074114,0.19826114,0.918335662,1.071847507,1.65308182,0.243052321,0.271927486,0.113258811,0.688483071,0.201146361,1.397094108,0.218874967,2.118501733,0.326979472,t-CS-m
0.560110761,0.722944389,1.286094478,0.200369202,1.015768018,0.980172987,1.597492501,0.251519114,0.264537591,0.11591416,0.689687292,0.194677312,1.378310047,0.217298736,2.077844311,0.313639388,t-CS-m
0.56633359,0.734511914,1.346542553,0.198308993,1.1556495,1.071409574,1.640584166,0.24396618,0.263031915,0.118139892,0.682579787,0.192819149,1.358909574,0.221675532,2.144680851,0.311968085,t-CS-m
0.510617573,0.687219949,1.070610361,0.175920514,0.805376973,0.92648316,1.546269238,0.232125463,0.268250983,0.108903176,0.69960677,0.188750214,1.171482305,0.219524705,2.25782185,0.337835527,t-CS-m
0.530419546,0.720529543,1.138427274,0.183685389,0.901197313,0.889155388,1.500340699,0.245692592,0.28490663,0.108828969,0.683056365,0.18416995,1.101764605,0.217748844,2.331505911,0.333219119,t-CS-m
0.524154826,0.711611955,1.152414487,0.181871632,1.000293974,0.908283032,1.543263106,0.249681529,0.264922871,0.11288584,0.642186452,0.179577465,1.154091214,0.218477532,2.209758551,0.325788062,t-CS-m
0.422827981,0.666417725,0.929236912,0.150983321,0.767114762,0.741792369,1.493154095,0.238610904,0.26242236,0.104929052,0.69498669,0.178349601,0.967613132,0.209849157,1.958296362,0.334516415,t-CS-m
0.445572407,0.674902153,0.919939249,0.164261252,0.767245597,0.73117813,1.411081213,0.256237769,0.246474289,0.109344423,0.653504014,0.167498373,0.901497071,0.200694294,1.8941202,0.327836841,t-CS-m
0.453280808,0.668841561,0.98554592,0.16200911,0.855841438,0.737825217,1.450695556,0.252000492,0.249277296,0.108457466,0.676673338,0.176562153,0.976873471,0.211696687,1.953746942,0.332221481,t-CS-m
0.389424733,0.654839821,0.851173588,0.130554599,0.529107819,0.677585762,1.214261109,0.241818808,0.262316224,0.10024113,0.721176167,0.179520248,0.887799845,0.212277534,1.917204024,0.380964663,t-CS-m
0.395348837,0.656892484,0.85184244,0.134647792,0.558645096,0.686404066,1.164981463,0.257499157,0.25819568,0.107347489,0.710800508,0.191867853,0.889707751,0.236086404,1.807369759,0.350698856,t-CS-m
0.410550061,0.652611487,0.887200618,0.146625022,0.670657644,0.765130054,1.217768523,0.258025334,0.255987638,0.108276939,0.722122071,0.176152459,0.897244399,0.219417976,1.833633788,0.386556786,t-CS-m
0.401052059,0.598766552,0.691809738,0.129330673,0.60584074,0.644807205,1.115545075,0.247233811,0.236982831,0.091783058,0.704193639,0.158176189,0.694061357,0.199831129,1.525471433,0.32761047,t-CS-m
0.395661527,0.600573682,0.756119139,0.136608103,0.634994622,0.627248599,1.102545715,0.267837935,0.243585963,0.096988168,0.690356827,0.162194043,0.818342672,0.204069596,1.570628133,0.341492185,t-CS-m
0.426822377,0.628932002,0.736605891,0.13580712,0.669052552,0.614586255,1.159540403,0.278018459,0.227208976,0.102655867,0.66171108,0.155680224,0.747545582,0.199719495,1.459186536,0.320336606,t-CS-m
0.592285971,1.315620588,1.470975464,0.192401489,1.049993582,1.151506084,1.686240534,0.299448081,0.226211849,0.110191246,0.646219828,0.206762418,1.152503491,0.213245562,2.577797726,0.470277279,t-CS-m
0.616173416,1.309839045,1.514359279,0.190031153,0.983969367,1.061695385,1.658813603,0.296988577,0.232224203,0.116757529,0.638839374,0.199049317,1.24499901,0.21449792,2.542285601,0.420578332,t-CS-m
0.61460974,1.386591061,1.533792839,0.195597065,1.047631755,1.097645032,1.800200133,0.294596398,0.227646946,0.110873916,0.627417193,0.204288723,1.214244687,0.209649627,2.506126747,0.424564427,t-CS-m
0.4893753,1.437609842,1.361468348,0.170554402,1.01110401,0.972655762,1.552644192,0.287186452,0.221001373,0.110720562,0.60706705,0.185291547,0.93307529,0.202896741,2.503808216,0.448495443,t-CS-m
0.531095124,1.44676259,1.384154542,0.17186251,0.977857714,1.007702653,1.558673062,0.279776179,0.207971635,0.109352518,0.607042426,0.182051596,1.036679301,0.200635775,2.448832376,0.445408974,t-CS-m
0.566129698,1.484510533,1.393571862,0.177529946,0.971747212,0.988841722,1.657414292,0.281866997,0.211522135,0.106319703,0.615281989,0.180715585,1.01552456,0.208368708,2.447543966,0.445845967,t-CS-m
0.485492825,1.519220698,1.308385804,0.146957159,0.947313292,0.934029765,1.541636116,0.281554415,0.214796795,0.106839845,0.590011448,0.178878077,0.967372639,0.197195192,2.200915856,0.437750429,t-CS-m
0.468556061,1.495759206,1.224325077,0.158254034,0.908047166,0.905093237,1.475796442,0.280202731,0.198441414,0.106019859,0.566239911,0.170052881,0.94670192,0.189674367,2.136932925,0.435012524,t-CS-m
0.487334268,1.579066509,1.191338074,0.16600194,0.884122022,0.845378151,1.634364558,0.281879918,0.186813187,0.102834968,0.538332256,0.159017453,0.762637363,0.183710407,1.99689722,0.403490627,t-CS-m
0.450702341,1.548896321,1.193765381,0.145551839,0.872508361,0.743724364,1.326688963,0.274113712,0.210664479,0.101939799,0.589991797,0.169483183,0.907957342,0.189007383,1.953076292,0.436751436,t-CS-m
0.44049047,1.523790484,1.119615693,0.148207384,0.855791017,0.850280224,1.347194456,0.278022124,0.191192954,0.107556977,0.561889512,0.166853483,0.764611689,0.182546037,1.89367494,0.417934347,t-CS-m
0.464681927,1.612413987,1.058303887,0.152085381,0.849599775,0.730418139,1.426625474,0.277067828,0.183745583,0.10855217,0.522232038,0.166961131,0.808745583,0.178886926,1.773262662,0.426678445,t-CS-m
0.419542083,1.560464366,1.074698294,0.131086746,0.817155756,0.677070329,1.211222186,0.284908094,0.195172701,0.096904224,0.58281315,0.150436954,0.691635456,0.178942988,1.525801082,0.419475655,t-CS-m
0.430488199,1.575008083,0.955677584,0.140963466,0.83624313,0.702098451,1.225024248,0.295505981,0.211414003,0.103944391,0.544616591,0.145714846,0.625024515,0.168268288,1.417140616,0.384977447,t-CS-m
0.421105697,1.552512183,0.906238396,0.1456898,0.823559066,0.592461938,1.23676693,0.296756848,0.183252878,0.100823391,0.510954326,0.142963238,0.603973264,0.163572224,1.393798737,0.380059413,t-CS-m
0.534289401,1.155518063,2.251723821,0.207324335,1.32289599,1.336397904,1.872618102,0.286671298,0.32885906,0.114579198,0.864392755,0.266433759,1.381722902,0.304495725,2.300082743,0.461800129,t-CS-m
0.561645218,1.218168055,2.070537557,0.211153167,1.256421903,1.29875258,1.940550088,0.278627303,0.317060038,0.116326016,0.863053038,0.263214574,1.208651171,0.28771426,2.247509647,0.456250561,t-CS-m
0.548377552,1.137834106,2.022945385,0.209488115,1.191389683,1.200488571,1.864434362,0.291103659,0.309806317,0.116776802,0.831181295,0.265747688,1.272465538,0.279183389,2.159919735,0.461612284,t-CS-m
0.44288997,1.580967829,2.154634205,0.196742363,1.159502568,1.124141256,1.985739389,0.260813733,0.305773171,0.110232495,0.752440641,0.218874292,1.086778354,0.279619139,2.537784741,0.509340726,t-CS-m
0.44117247,1.584874864,2.096975516,0.196205114,1.174442329,1.052328373,1.997755713,0.258229053,0.298607777,0.108337867,0.762602016,0.220355257,1.083533365,0.26956313,2.536845895,0.515242439,t-CS-m
0.445371367,1.534243811,1.955647546,0.197995156,1.091967169,1.039503253,2.031485468,0.272470398,0.306209344,0.107508073,0.735304554,0.223891189,1.005558841,0.265168539,2.509047901,0.516262567,t-CS-m
0.422476587,1.77306625,1.972177002,0.176812348,1.131373569,1.042622466,1.9236906,0.253468609,0.311528785,0.103104405,0.74944502,0.219328104,0.913127127,0.287405653,2.617285778,0.526417049,t-CS-m
0.418621054,1.747046376,1.851163451,0.182154823,1.068065597,0.900113507,2.00167519,0.253570799,0.314131669,0.103420913,0.725312145,0.212826334,0.957860386,0.264330306,2.542990919,0.514188422,t-CS-m
0.415857886,1.731715771,1.723908918,0.18102253,1.005285962,0.936297099,1.933968804,0.262564991,0.281241529,0.103119584,0.672268908,0.211168338,0.819869883,0.25142315,2.443480618,0.496747086,t-CS-m
0.387450319,1.818258461,1.811037373,0.160062628,0.987113092,0.885260217,1.818017584,0.251836686,0.288857841,0.098639046,0.677261614,0.211840727,0.811037373,0.260391198,2.292699965,0.515892421,t-CS-m
0.400593105,1.883850241,1.841496476,0.171629804,0.995798839,0.85938912,1.898183615,0.25552947,0.301463944,0.102187075,0.721850714,0.227543828,0.760347009,0.267666727,2.402494126,0.570034339,t-CS-m
0.403316264,1.793830773,1.693378039,0.166178981,0.92599366,0.840737636,1.836625213,0.258107779,0.270913663,0.099975616,0.667057837,0.212070411,0.694551551,0.246605197,2.23101425,0.501424979,t-CS-m
0.393948517,1.949570977,1.776368249,0.154297757,0.939334638,0.856832186,1.777359627,0.260424507,0.284342153,0.097997893,0.662740123,0.207140268,0.778905401,0.259333092,2.217107648,0.4992751,t-CS-m
0.404722011,1.959634425,1.794498087,0.164661081,0.905255141,0.805064675,1.832140137,0.264737243,0.286390964,0.101447068,0.689925305,0.210967389,0.76753507,0.25396247,2.230643104,0.511568592,t-CS-m
0.392568175,1.931225652,1.719607843,0.152532215,0.886874438,0.840106952,1.770902008,0.274048547,0.279500891,0.093347318,0.667023173,0.204099822,0.714616756,0.245811052,2.23600713,0.507308378,t-CS-m
0.673622378,1.923300699,1.896657437,0.205034965,1.41572028,1.077531646,1.654321678,0.278993007,0.342365506,0.110937063,0.769580696,0.247626582,0.973101266,0.265822785,6.32772943,0.507021361,t-CS-m
0.701177541,1.884123101,1.859483662,0.209738893,1.238750782,1.043822044,1.648273508,0.291484157,0.323044679,0.115023608,0.742212061,0.246927694,0.842621701,0.257787939,6.09555111,0.499666571,t-CS-m
0.692521719,1.93356425,1.898004011,0.213673272,1.207256828,1.053672047,1.631082846,0.305718017,0.325470347,0.11725626,0.740425938,0.25690001,0.931429663,0.261675103,6.113647216,0.519912138,t-CS-m
0.605490556,2.068746654,2.104477612,0.19331651,1.349697943,0.772761194,1.696719431,0.280721878,0.307462687,0.112793454,0.655348259,0.205348259,0.668781095,0.249751244,6.404850746,0.51181592,t-CS-m
0.630080682,2.080301416,2.030497592,0.188993759,1.210153752,0.848252871,1.679479373,0.278276754,0.312631189,0.111356371,0.644524015,0.20644524,0.722558341,0.242622546,6.35214224,0.532534881,t-CS-m
0.612881356,1.995781544,1.940530213,0.192617702,1.144180791,0.838309052,1.665310734,0.294463277,0.294005254,0.112090395,0.602101743,0.200382135,0.686887987,0.236446143,6.21925006,0.528898973,t-CS-m
0.582406377,2.125139043,1.899693833,0.170189099,1.223396366,0.790785829,1.549870226,0.26807564,0.302230646,0.109844271,0.61918647,0.194634786,0.62297711,0.238664528,6.043446567,0.522379356,t-CS-m
0.594117094,2.042947091,1.845931074,0.17799079,1.149703975,0.807413843,1.667700404,0.283338032,0.294960904,0.106474955,0.614827686,0.191862149,0.663046626,0.234578627,6.125253403,0.509701709,t-CS-m
0.586926026,2.116057234,1.775335269,0.17731226,1.048723464,0.71312042,1.66557561,0.283830543,0.281625881,0.109323857,0.581363196,0.188856629,0.650490806,0.223558689,5.871837412,0.507673165,t-CS-m
0.498121713,2.012271475,2.377422072,0.173052842,1.115702479,0.722620051,1.391810669,0.25870273,0.324978939,0.105058853,0.694608256,0.206402696,0.669334457,0.27274642,6.361836563,0.610994103,t-CS-m
0.499937601,2.006614252,2.259545005,0.162735555,1.06115063,0.713155292,1.346312243,0.280918507,0.312759644,0.098589792,0.618397626,0.203956479,0.633234421,0.263699308,6.116320475,0.531948566,t-CS-m
0.555526692,2.050266268,2.346390933,0.163787505,1.007273672,0.679459137,1.502662683,0.255877387,0.310001988,0.112871802,0.614635116,0.212368264,0.611851263,0.301451581,6.074567508,0.540862995,t-CS-m
0.487732458,2.01734646,2.27468133,0.15033599,1.083606814,0.717570607,1.322394124,0.267541803,0.327668083,0.107829348,0.651087228,0.221694576,0.597100725,0.279930017,5.930767308,0.570357411,t-CS-m
0.500957854,2.133939974,2.079900968,0.16091954,1.056353768,0.636506865,1.462324393,0.276500639,0.298897142,0.111909323,0.571910871,0.205941931,0.539050191,0.254557731,5.491334684,0.514517218,t-CS-m
0.532331809,2.153167864,2.327156094,0.157740039,1.054702809,0.665478736,1.512083605,0.270084912,0.32739368,0.102057479,0.634354954,0.217391304,0.596816346,0.276075077,5.720598717,0.539795676,t-CS-m
0.480213333,1.786346667,2.586704084,0.21952,2.121973333,0.786626669,1.93776,0.30224,0.350396749,0.111573333,0.786529901,0.235920263,0.847396942,0.274530675,3.71008322,0.434197794,t-CS-m
0.504407228,1.765535478,2.682593857,0.223226091,2.255564125,0.754168698,2.012505509,0.328173204,0.351340809,0.118389158,0.788493418,0.237932716,0.885714286,0.277035592,3.722769381,0.447001463,t-CS-m
0.49760419,1.75975039,2.633108557,0.231000669,2.287497214,0.742805585,1.957265433,0.312569646,0.354829518,0.120737687,0.780036091,0.243992782,0.815936936,0.271630734,3.656472599,0.439073036,t-CS-m
0.416756976,2.024112707,2.414680527,0.20041994,1.677255486,0.66658215,1.946491466,0.314277973,0.343179513,0.112977513,0.731997972,0.218940162,0.685598377,0.272946247,4.119675456,0.505831643,t-CS-m
0.425263305,2.065634373,2.624609375,0.206737811,1.915812234,0.68984375,2.064797377,0.322103648,0.357421875,0.113412848,0.763151042,0.2203125,0.711979167,0.283723958,4.159635417,0.527734375,t-CS-m
0.401806025,2.013717516,2.58490566,0.203694768,1.87164817,0.680676643,1.975253326,0.327566003,0.384645413,0.117667333,0.773975277,0.215224463,0.711646064,0.281067014,4.226675342,0.529212752,t-CS-m
0.374932274,2.267202456,2.293823577,0.184937692,1.493678887,0.598451863,1.932815604,0.313707784,0.341719078,0.117843598,0.724238026,0.210288663,0.638122883,0.292372198,3.932591517,0.521206257,t-CS-m
0.370682622,2.196265071,2.351601886,0.182667029,1.614994108,0.606440072,1.978152479,0.320279213,0.342819971,0.113860937,0.737680924,0.203935599,0.605139047,0.273052529,3.918198081,0.535371605,t-CS-m
0.347587217,2.242193938,2.29886148,0.182126179,1.656350151,0.598197343,1.94634191,0.315996704,0.340607211,0.118304185,0.703194181,0.194971537,0.594402277,0.264389627,3.814832385,0.526407337,t-CS-m
0.371497006,2.329101796,2.200529701,0.180838323,1.338562874,0.575482406,1.878443114,0.273652695,0.318766553,0.100598802,0.68426031,0.207340144,0.562807416,0.278660613,3.464434355,0.510404843,t-CS-m
0.356104651,2.387718023,2.281355932,0.182170543,1.457969961,0.553483992,1.918362403,0.279069767,0.322787194,0.100532946,0.692278719,0.20527307,0.561393597,0.284369115,3.448775895,0.512806026,t-CS-m
0.347990992,2.304136541,2.336673733,0.177906839,1.477065308,0.584891116,1.906483347,0.280194382,0.33513201,0.099679981,0.722682598,0.20389285,0.576989786,0.28155714,3.616303719,0.521102332,t-CS-m
0.337914185,2.429836616,2.077615298,0.162009467,1.107650023,0.556805399,1.742708811,0.270881051,0.334533183,0.090242785,0.690663667,0.219797525,0.55095613,0.282789651,3.326434196,0.528683915,t-CS-m
0.320960699,2.533063007,2.104875805,0.163443543,1.237679351,0.556117755,1.866500312,0.288209607,0.33900644,0.096849657,0.714811408,0.236430543,0.586706532,0.2874885,3.379944802,0.538178473,t-CS-m
0.322410148,2.357746904,2.031600641,0.164602839,1.278918756,0.583008931,1.71987315,0.312594382,0.34394321,0.094533374,0.73070758,0.219830547,0.58255095,0.281886879,3.422715823,0.542935654,t-CS-m
0.73745291,2.789828655,2.687690965,0.218191761,1.379389962,1.085552161,1.585915664,0.283266497,0.306198167,0.107668003,0.701986032,0.234831951,1.077258839,0.253055434,5.635312091,0.568747272,t-CS-m
0.729760963,2.730855787,2.711306965,0.219390548,1.614500335,1.071259673,1.58804209,0.286174807,0.303632846,0.102791801,0.697119518,0.233770421,0.982695615,0.242798796,5.565885641,0.560619089,t-CS-m
0.754125719,2.91538414,2.840933886,0.221954385,1.822547747,1.046803404,1.655108474,0.299894926,0.318568623,0.109957352,0.704123936,0.235108008,1.013746454,0.24438141,5.681431377,0.565786603,t-CS-m
0.712385321,2.933103976,2.666762631,0.209250765,1.237232416,0.942133295,1.609250765,0.283103976,0.301281129,0.108792049,0.667194472,0.211890024,0.904275227,0.253634662,5.416006909,0.562401036,t-CS-m
0.707708945,2.842267882,2.706325746,0.20840414,1.338482929,0.95876441,1.580024718,0.284489418,0.32500739,0.105283485,0.698344664,0.218740763,0.941619864,0.248891516,5.672036654,0.58040201,t-CS-m
0.712649017,2.948598854,2.514457326,0.212726428,1.52779068,0.918983098,1.647313826,0.305852299,0.29599106,0.108917789,0.656935326,0.204358151,0.824556502,0.230339433,5.385389021,0.564045258,t-CS-m
0.627900059,3.10668253,2.932409341,0.181637914,1.073765616,0.925954054,1.579317866,0.282272457,0.32789064,0.103608963,0.714638314,0.223087146,0.936016708,0.270172774,5.544902221,0.632618189,t-CS-m
0.635971512,3.113050456,2.755321118,0.182465643,1.204433745,0.865630205,1.526632561,0.285284382,0.317971497,0.097602568,0.707199704,0.224504905,0.85582084,0.256339071,5.459559504,0.609476217,t-CS-m
