feature_40,feature_41,feature_33,feature_64,feature_61,feature_31,feature_36,feature_44,feature_77,feature_11,feature_2,feature_73,feature_65,feature_66,feature_71,feature_5,feature_28,feature_20,feature_53,feature_54,feature_35,feature_1,feature_15,feature_7,target
0.318623369,0.323064113,0.902858729,2.456620143,0.619766126,0.394116014,0.815154038,0.15560166,1.185213127,0.33361088,0.419927838,0.505658242,0.205771407,1.304979253,0.133157299,3.155426034,0.268387455,0.697474327,0.15748774,0.133157299,0.590063836,0.285872884,0.812378573,0.204551762,c-SC-s
0.277278562,0.335815148,0.844929397,2.475098666,0.64405187,0.358151476,0.762772786,0.151851156,1.210486751,0.303465982,0.383568678,0.532230784,0.218192069,1.293741778,0.130614546,2.998202824,0.266495507,0.640308087,0.157489194,0.130614546,0.554557125,0.251861361,0.787933248,0.195121951,c-SC-s
0.34693287,0.357638889,0.953993056,2.418171558,0.632242287,0.38599537,0.853877315,0.147667419,1.196952596,0.339409722,0.4609375,0.503386005,0.2086155,1.304552295,0.132994733,3.238715278,0.287326389,0.74681713,0.156884876,0.132994733,0.565104167,0.299768519,0.874421296,0.223668981,c-SC-s
0.27747187,0.296265262,1.395618865,2.337142857,0.537402597,0.377064879,0.875508738,0.189935065,0.967012987,0.345223845,0.509815657,0.424350649,0.161948052,1.175,0.13012987,4.196911659,0.253531243,0.845942064,0.178246753,0.13012987,0.490902562,0.31757242,0.997246828,0.16219775,c-SC-s
0.281644815,0.288676996,1.393444577,2.29670964,0.504329421,0.373778308,0.870441001,0.18696684,0.924187031,0.349821216,0.511084625,0.43024822,0.18401642,1.21069848,0.134244115,4.196901073,0.252562574,0.809296782,0.181707395,0.134244115,0.484982122,0.312991657,0.981048868,0.158045292,c-SC-s
0.286561743,0.29842615,1.432929782,2.324158824,0.516050019,0.377723971,0.876029056,0.187185768,0.909887843,0.352663438,0.523849879,0.425422199,0.167268274,1.199883976,0.132203171,4.296368039,0.25496368,0.806900726,0.184220704,0.132203171,0.48559322,0.301694915,1.012348668,0.158716707,c-SC-s
0.270732446,0.288438257,1.118038741,2.268169583,0.559639973,0.359866828,0.764830508,0.171769852,0.98384926,0.327027845,0.465345036,0.417900404,0.156292059,1.088997308,0.122392328,3.552058111,0.234564165,0.778299031,0.167732167,0.122392328,0.49122276,0.290859564,0.872578692,0.15753632,c-SC-s
0.275825346,0.282215122,1.132511791,2.226022913,0.565711948,0.363912977,0.757188498,0.171276596,0.919394435,0.335311121,0.4722349,0.412111293,0.162684124,1.101963993,0.122749591,3.572341397,0.234443937,0.779248441,0.166448445,0.122749591,0.50798722,0.304427202,0.897002891,0.158679446,c-SC-s
0.274582837,0.287246722,1.088200238,2.270285903,0.555775905,0.359356377,0.726907032,0.168154024,0.917534292,0.326877235,0.463647199,0.408527516,0.154106759,1.093042472,0.122211205,3.597139452,0.235399285,0.770411204,0.172285573,0.122211205,0.46409416,0.286650775,0.874851013,0.159564958,c-SC-s
0.278026906,0.28573991,0.995874439,2.170016407,0.560397867,0.346547085,0.761793722,0.151866284,0.914581624,0.319282511,0.42941704,0.392842494,0.150943396,1.035787531,0.118539787,3.187264574,0.226188341,0.728251121,0.159967186,0.118539787,0.504932735,0.264035874,0.820807175,0.161255605,c-SC-s
0.279503106,0.312203142,1.012787724,2.146164687,0.526676062,0.350018268,0.723054439,0.154217838,0.893597745,0.321702594,0.43076361,0.390879807,0.164586269,1.065331186,0.123414536,3.250091341,0.228717574,0.767994154,0.151298571,0.123414536,0.513335769,0.27584947,0.763061746,0.157837048,c-SC-s
0.27027027,0.290007112,1.016891892,2.191983556,0.569475848,0.34014936,0.697012802,0.158170606,0.89352518,0.315611664,0.428342817,0.384789311,0.161664954,1.082322713,0.120143885,3.166963016,0.225817923,0.771870555,0.154470709,0.120143885,0.492354196,0.272581792,0.815611664,0.157894737,c-SC-s
0.267272727,0.287878788,0.942020202,2.214525717,0.609589041,0.344848485,0.71959596,0.154174205,0.931119152,0.296767677,0.396565657,0.385241665,0.174463686,1.1106229,0.123546136,2.826262626,0.224646465,0.708888889,0.161669682,0.123546136,0.522424242,0.246060606,0.745252525,0.155757576,c-SC-s
0.270685579,0.290583136,0.932624113,2.196601942,0.59925907,0.330575256,0.672576832,0.158022483,0.943025038,0.303979511,0.398542159,0.384133878,0.179356157,1.113949923,0.129535003,2.712765957,0.215524035,0.69464145,0.15444558,0.129535003,0.52462569,0.255122143,0.760441292,0.159180457,c-SC-s
0.270188831,0.306147047,0.962032945,2.181969522,0.610065309,0.340297308,0.696062676,0.156998335,0.913305161,0.310164725,0.402973082,0.430016647,0.19131771,1.136637213,0.129722116,2.923463238,0.22519084,0.718963439,0.159943655,0.129722116,0.52169546,0.262957011,0.752711933,0.164323021,c-SC-s
0.294605809,0.324948133,0.849325726,2.142440864,0.63129928,0.330653527,0.728993776,0.13969832,0.904696606,0.288122407,0.355809129,0.372643126,0.185807336,1.107302023,0.121357559,2.51996888,0.222251037,0.746109959,0.143297909,0.121357559,0.568724066,0.245072614,0.739107884,0.184906639,c-SC-s
0.291418201,0.332382681,0.869328494,2.138157895,0.633265857,0.344309048,0.718434016,0.15148448,0.880398111,0.287269899,0.354679803,0.409581646,0.204116059,1.134109312,0.12668691,2.557946591,0.210007778,0.77210267,0.141194332,0.12668691,0.574280529,0.237231009,0.752398237,0.170080373,c-SC-s
0.279958678,0.332902893,0.857438017,2.158486708,0.622528971,0.338584711,0.734504132,0.14860259,0.898773006,0.293904959,0.368285124,0.419052488,0.212849352,1.141104294,0.134969325,2.517561983,0.223140496,0.75464876,0.149284254,0.134969325,0.577221074,0.248450413,0.727014463,0.166838843,c-SC-s
0.300076258,0.312023386,1.248601932,2.497327669,0.495203508,0.392730046,0.881164209,0.188844731,1.22125531,0.353711235,0.510040671,0.517747019,0.149170892,1.252021379,0.132040565,4.561769192,0.316980173,0.849008643,0.173633,0.132040565,0.432130147,0.312913066,1.018301983,0.193695984,c-SC-s
0.306298083,0.319076803,1.306819664,2.461915308,0.4975505,0.399921763,0.92606598,0.185692235,1.180659016,0.390533316,0.513104707,0.47788739,0.146567344,1.184014496,0.129722837,5.005606989,0.318424827,0.883296388,0.169585934,0.129722837,0.433824488,0.312687443,1.070413352,0.197939757,c-SC-s
0.30054784,0.315071984,1.267677411,2.359882391,0.457301535,0.399796152,0.906739712,0.180790591,1.142371774,0.361829532,0.533316346,0.469911794,0.146618752,1.195622346,0.123619732,4.549241942,0.309466174,0.863676902,0.166416204,0.123619732,0.434450248,0.286915531,1.030959358,0.193655243,c-SC-s
0.27952,0.29072,1.00368,2.562033711,0.484019527,0.36384,0.77616,0.185594547,1.284056369,0.30656,0.47184,0.517822603,0.152436216,1.279819471,0.131988579,4.25088,0.2888,0.8088,0.174357557,0.131988579,0.41376,0.26272,0.9488,0.19424,c-SC-s
0.26916577,0.272699339,0.97403595,2.496207917,0.47354791,0.35243509,0.737286834,0.185072142,1.258324084,0.324320172,0.458288524,0.506289308,0.150295967,1.248242693,0.128560858,4.143954525,0.278844677,0.780150561,0.172031077,0.128560858,0.38869258,0.251651559,0.911199877,0.179290214,c-SC-s
0.273199119,0.286882668,1.010066059,2.458653412,0.482602802,0.342560554,0.788140925,0.173429733,1.266244916,0.305127399,0.465397924,0.462720289,0.147401717,1.238951649,0.124807953,4.12865681,0.293488518,0.804970116,0.161409851,0.124807953,0.395564643,0.2601447,0.885498584,0.184649261,c-SC-s
0.282682683,0.284284284,0.962162162,2.4966324,0.508803025,0.328328328,0.736536537,0.166607586,1.32636181,0.288488488,0.465865866,0.498641144,0.155027768,1.244239631,0.128914097,3.97037037,0.287887888,0.81041041,0.173460948,0.128914097,0.4002002,0.222222222,0.898298298,0.196996997,c-SC-s
0.272589506,0.272589506,0.873839742,2.517142172,0.515224167,0.31994696,0.720401591,0.165907456,1.316590746,0.308202311,0.428869104,0.527691201,0.15272117,1.28901942,0.128026852,3.878764918,0.270126918,0.741428301,0.175617358,0.128026852,0.385489676,0.208941087,0.854896761,0.188672097,c-SC-s
0.260370866,0.270311604,0.902121965,2.387489939,0.489479131,0.347734659,0.719174154,0.163619639,1.256755203,0.288472567,0.422099025,0.461538462,0.137403702,1.253305738,0.118546625,3.806346779,0.311986236,0.783215446,0.165229389,0.118546625,0.372012999,0.211814185,0.870961575,0.188300516,c-SC-s
0.276176753,0.300192123,0.877761768,2.457609954,0.515046296,0.337896254,0.756724304,0.156539352,1.334635417,0.286743516,0.441642651,0.472800926,0.161603009,1.363859954,0.123408565,3.61167147,0.301392891,0.786023055,0.177083333,0.123408565,0.421950048,0.252401537,0.880163305,0.205331412,c-SC-s
0.263083783,0.278573105,0.852616757,2.449970743,0.506729081,0.32785731,0.754987092,0.158279696,1.31816852,0.307439568,0.429946022,0.476009362,0.166471621,1.314803979,0.127121123,3.73104905,0.286552452,0.778221075,0.167934465,0.127121123,0.401079559,0.217319878,0.864585778,0.199953063,c-SC-s
0.278730905,0.279435958,0.877320799,2.379804283,0.485888526,0.323149236,0.709753231,0.149056871,1.299673805,0.294007051,0.429847239,0.462913062,0.143100269,1.333427883,0.118422919,3.648413631,0.290481786,0.75346651,0.15416253,0.118422919,0.386839013,0.235487662,0.865099882,0.199294947,c-SC-s
0.282463592,0.299453883,0.969963592,2.5,0.562916503,0.326759709,0.779429612,0.150725206,1.400627205,0.29217233,0.433555825,0.449823599,0.178557428,1.328890631,0.121912975,3.449332524,0.298847087,0.83282767,0.158173265,0.121912975,0.40625,0.209951456,0.821601942,0.20631068,c-SC-s
0.280145059,0.313992143,0.973103657,2.530329974,0.55186722,0.316711998,0.78120278,0.157676349,1.389251136,0.243880326,0.430945905,0.502272278,0.19067378,1.317921359,0.127840348,3.349350257,0.302508311,0.770625567,0.164196799,0.127840348,0.431852523,0.229374433,0.841341795,0.196131762,c-SC-s
0.248688932,0.273530224,0.918299752,2.376081234,0.541933058,0.331769252,0.715981231,0.143851072,1.311583302,0.256693348,0.383107922,0.463144039,0.166415946,1.286385859,0.119781873,3.144631521,0.271046094,0.737786365,0.159270402,0.119781873,0.386144079,0.215015181,0.78056859,0.181617444,c-SC-s
0.302288022,0.30453118,1.037595334,2.383719743,0.592380758,0.398115747,0.861103634,0.211571852,1.268256562,0.388873934,0.578375953,0.567817383,0.181135737,1.444847309,0.143396997,5.224943921,0.33073127,0.912337371,0.208099275,0.143396997,0.469717362,0.334410049,1.137729924,0.189322566,c-SC-s
0.312152649,0.315579844,1.060670619,2.346589749,0.594241372,0.406724713,0.911078177,0.210537064,1.28803349,0.391256021,0.580863283,0.585817848,0.164641617,1.303400041,0.136716357,5.334197851,0.344479437,0.914227492,0.206606085,0.136716357,0.450351982,0.347258244,1.1194887,0.189885143,c-SC-s
0.324833492,0.32378687,1.126260704,2.348394828,0.600778871,0.421598478,0.957278782,0.207798692,1.255978831,0.407516651,0.613320647,0.575864996,0.165709721,1.369264566,0.134954316,5.560418649,0.356517602,0.94262607,0.204403615,0.134954316,0.482112274,0.363177926,1.134919125,0.195147479,c-SC-s
0.287053773,0.28829643,0.866583823,2.372831987,0.615781809,0.367261636,0.794396746,0.197802198,1.377532106,0.361726164,0.516493448,0.605388587,0.173441017,1.329206938,0.143982524,4.536827836,0.292024401,0.839697244,0.21276314,0.143982524,0.442385901,0.301626751,0.995707185,0.199502937,c-SC-s
0.29875043,0.291872062,0.900836868,2.315847995,0.662633266,0.375329588,0.78172647,0.192229708,1.302701289,0.365699874,0.522412014,0.574661521,0.169991497,1.288377265,0.134933612,4.530436776,0.30287745,0.860483779,0.202106089,0.134933612,0.449501318,0.30711911,1.002522068,0.176659406,c-SC-s
0.298457088,0.305689489,0.931774349,2.290418971,0.612880666,0.397420444,0.837391514,0.184118507,1.272299574,0.378134041,0.557618129,0.554326403,0.174454829,1.283044059,0.139360417,4.954676953,0.370057859,0.878495661,0.198931909,0.139360417,0.466489875,0.327989392,0.982160077,0.18635487,c-SC-s
0.282047626,0.262940254,0.783972622,2.326074161,0.610106786,0.357478968,0.760872665,0.177331203,1.367022618,0.342506773,0.469841723,0.517951736,0.15345161,1.212225679,0.129487934,4.008983317,0.285897619,0.824183659,0.195324981,0.129487934,0.403964067,0.275488379,0.890346499,0.17881078,c-SC-s
0.275193233,0.283214234,0.798308298,2.235352615,0.589210243,0.357590783,0.749890623,0.172702412,1.341261291,0.351028146,0.481697535,0.555399022,0.156376896,1.199386757,0.123725864,4.349715619,0.321423363,0.863934665,0.190353858,0.123725864,0.422050459,0.287589325,0.931311069,0.180399592,c-SC-s
0.281610055,0.28400419,0.822684423,2.209939808,0.599967464,0.370492294,0.762531797,0.169594924,1.295835367,0.354331887,0.510549155,0.542053034,0.153733529,1.190499431,0.125671059,4.506359419,0.311536735,0.865180308,0.192451602,0.125671059,0.425407751,0.298368996,0.902738291,0.212778692,c-SC-s
0.217415496,0.221449437,0.571706774,2.45771578,0.62587184,0.288218111,0.574627904,0.177855275,1.424585876,0.28321046,0.368062317,0.474934612,0.157693984,1.31342633,0.135244115,3.174433162,0.220336625,0.710529976,0.197907585,0.135244115,0.307692308,0.2079566,0.713451106,0.154263458,c-SC-s
0.224727168,0.225157955,0.588885698,2.390502733,0.626755279,0.279580701,0.569931074,0.183085004,1.46017794,0.274554854,0.38584147,0.454711116,0.157144388,1.31439597,0.134633937,3.016944285,0.228891442,0.716685813,0.199163898,0.134633937,0.306433084,0.22501436,0.733773693,0.155370477,c-SC-s
0.260994103,0.262005055,0.691828138,2.360573323,0.615359932,0.319966302,0.694692502,0.173173601,1.429992513,0.327548441,0.441786015,0.465183442,0.154561985,1.279602096,0.127928121,3.763100253,0.266554339,0.844313395,0.187827575,0.127928121,0.360572873,0.249705139,0.81010952,0.184161752,c-SC-s
0.211610487,0.20701396,0.534899557,2.364051355,0.731098431,0.255362615,0.563159687,0.166476462,1.462624822,0.255703098,0.34865509,0.460199715,0.172182596,1.340085592,0.136804565,2.786516854,0.223697651,0.647940075,0.196291013,0.136804565,0.327204631,0.196118488,0.664453524,0.163432074,c-SC-s
0.222222222,0.227280939,0.567841012,2.275092937,0.712515489,0.261607949,0.57868112,0.158612144,1.380558998,0.270822042,0.385727191,0.472532012,0.167010877,1.303593556,0.129147735,2.913098464,0.235953026,0.71129178,0.189453394,0.129147735,0.325383921,0.227461608,0.674435411,0.170731707,c-SC-s
0.253222453,0.255093555,0.647609148,2.26720815,0.687362335,0.297297297,0.684823285,0.157764317,1.397301762,0.302494802,0.423284823,0.459801762,0.165060573,1.286205947,0.126376652,3.401663202,0.269230769,0.815800416,0.186949339,0.126376652,0.366735967,0.232640333,0.800623701,0.216632017,c-SC-s
0.264389487,0.277032272,0.745813463,2.541472926,0.549422529,0.313851614,0.708550516,0.188090595,1.070046498,0.250526783,0.384939559,0.45860207,0.168066597,1.216064197,0.13259337,3.679716092,0.217367195,0.678496174,0.171741413,0.13259337,0.422202506,0.233226128,0.814461573,0.158145725,c-SC-s
0.268379097,0.27734721,0.742581931,2.55890662,0.571657632,0.311891054,0.700287865,0.191188822,1.095059937,0.249667848,0.393600531,0.440711613,0.176070856,1.251278919,0.138505001,3.458038087,0.243024801,0.669397697,0.172711308,0.138505001,0.411426041,0.229960142,0.813994686,0.155779451,c-SC-s
0.248069396,0.262667936,0.710568074,2.598009486,0.564030791,0.337776367,0.679572622,0.19493041,1.081486665,0.244790014,0.369829684,0.427571728,0.169349195,1.210714563,0.139802504,3.486618005,0.210726753,0.640537396,0.178524221,0.139802504,0.397968899,0.22331535,0.775944145,0.147466413,c-SC-s
0.269376314,0.27091801,0.686755431,2.419072453,0.641087726,0.313665032,0.713524877,0.179549264,1.110448873,0.25311843,0.387386125,0.435928478,0.168746508,1.127863662,0.131775005,3.420042046,0.225788367,0.744919411,0.172844105,0.131775005,0.414856342,0.224246671,0.789488437,0.160616678,c-SC-s
0.255341599,0.258770773,0.680954893,2.480941176,0.641035294,0.290820364,0.659588499,0.177976471,1.099105882,0.256924294,0.358612503,0.448847059,0.172988235,1.153223529,0.131858824,3.229886573,0.198232656,0.697968874,0.174211765,0.131858824,0.402004748,0.218939594,0.761408599,0.150356107,c-SC-s
0.24633355,0.243478261,0.651265412,2.508353222,0.645632458,0.290071382,0.653601557,0.184534606,1.106921241,0.230889033,0.349772875,0.429403341,0.174892601,1.167828162,0.132792363,3.104737184,0.199221285,0.675924724,0.17823389,0.132792363,0.3862427,0.212589228,0.763919533,0.161972745,c-SC-s
0.26145378,0.298850575,0.628784199,2.279025376,0.665618684,0.301117047,0.683341428,0.155737705,1.034807995,0.256597054,0.338513842,0.406130698,0.171569728,1.107006512,0.129126432,3.018779343,0.209486806,0.691435972,0.15674826,0.129126432,0.435324591,0.210781933,0.773514651,0.154929577,c-SC-s
0.255132898,0.28091676,0.631067961,2.349637681,0.649796196,0.292217094,0.658761738,0.161345109,1.060235507,0.233646347,0.332007003,0.409759964,0.178781703,1.122056159,0.133491848,2.991723699,0.200541143,0.667833837,0.163156703,0.133491848,0.415724972,0.214228872,0.766831132,0.151201655,c-SC-s
0.238275011,0.23290257,0.567010309,2.37744814,0.681191332,0.267750835,0.608973428,0.170703442,1.090740526,0.206330768,0.298969072,0.399351026,0.173137096,1.137791169,0.127593,2.699869319,0.183824597,0.610715841,0.167110905,0.127593,0.381298098,0.182517787,0.680412371,0.13953826,c-SC-s
0.274100995,0.293611324,0.622991584,2.202907712,0.73119469,0.299158378,0.71537873,0.159134008,0.977876106,0.232593726,0.315416985,0.438527181,0.189001264,1.144279393,0.141276865,2.756885998,0.205432288,0.690130069,0.154393173,0.141276865,0.462509564,0.230489671,0.746174445,0.185156848,c-SC-s
0.264348786,0.293046358,0.599521707,2.238864492,0.722239649,0.292862399,0.677888153,0.166091593,0.964711418,0.232339956,0.316777042,0.3902133,0.191656211,1.151662484,0.13848808,2.618469463,0.19665195,0.658204562,0.165150565,0.13848808,0.466703458,0.212104489,0.709529065,0.155077263,c-SC-s
0.245843829,0.257766583,0.546599496,2.270283169,0.76296532,0.260957179,0.628379513,0.169901368,1.014794782,0.20822838,0.300083963,0.391982183,0.206808781,1.160197264,0.136811963,2.353988245,0.189588581,0.569437448,0.166242444,0.136811963,0.41813602,0.184718724,0.648194794,0.140722082,c-SC-s
0.269410456,0.296996663,0.527697442,2.052772467,0.72581262,0.286095662,0.683426029,0.140535373,0.926386233,0.231590656,0.286318131,0.349713193,0.214531549,1.129445507,0.127151052,2.188876529,0.204449388,0.652502781,0.133460803,0.127151052,0.485428254,0.170634038,0.676529477,0.15862069,c-SC-s
0.261780105,0.288394415,0.513743455,2.102036857,0.732298739,0.277486911,0.657940663,0.145877789,0.942386033,0.215095986,0.27530541,0.378661494,0.204461688,1.131134821,0.139088264,2.138089005,0.182809773,0.631762653,0.140058196,0.139088264,0.480584642,0.180628272,0.642015707,0.144415358,c-SC-s
0.259373079,0.264085228,0.491497644,2.136047666,0.734061569,0.256095062,0.620774431,0.14816286,0.830387289,0.205695554,0.264085228,0.373386296,0.21469712,1.200397219,0.13306852,2.014136447,0.176193403,0.569350543,0.147567031,0.13306852,0.426961688,0.17844704,0.601720959,0.150993649,c-SC-s
0.361333214,0.304105651,0.508399964,2.429634375,0.547403173,0.402299883,0.779983829,0.222233172,1.256430472,0.313179409,0.487108077,0.552971322,0.148713906,1.34182517,0.131418153,5.160991825,0.322792202,0.800107807,0.195624322,0.131418153,0.4291618,0.277423412,0.950678286,0.166561854,c-SC-s
0.385074893,0.309557775,0.499554208,2.365558313,0.536277916,0.390513552,0.773805278,0.213647643,1.200942928,0.304654066,0.475838088,0.552158809,0.148188586,1.413498759,0.139255583,5.150053495,0.308398716,0.80010699,0.198858561,0.139255583,0.428495007,0.283077746,0.936697575,0.163873039,c-SC-s
0.352094687,0.305347411,0.490548365,2.323134328,0.51880597,0.387176431,0.759451635,0.218507463,1.182587065,0.295470027,0.46278951,0.541144279,0.153084577,1.39358209,0.13199005,4.941416894,0.334298365,0.766859673,0.201243781,0.13199005,0.405568801,0.268051771,0.896628065,0.182646458,c-SC-s
0.347068146,0.310844465,0.468983473,2.379723677,0.568102959,0.616028979,0.747000226,0.200428995,1.295880386,0.288997057,0.383178628,0.540092108,0.160431519,1.384959939,0.136584443,4.789223455,0.298279375,0.744849445,0.195571257,0.136584443,0.439098936,0.239189495,0.859520036,0.16934571,c-SC-s
0.349169176,0.305118769,0.462138954,2.395273076,0.581794954,0.370915579,0.744284599,0.202555094,1.2772916,0.286941006,0.378721981,0.563142766,0.1681252,1.381731076,0.128776749,4.754544441,0.286048846,0.723318836,0.196806132,0.128776749,0.457678153,0.242444519,0.856585257,0.162261626,c-SC-s
0.357253771,0.316104703,0.468500444,2.398416887,0.565029925,0.384427684,0.757653061,0.208185855,1.268807517,0.289485359,0.380102041,0.53787245,0.159855847,1.372803913,0.137460583,4.783717835,0.283939663,0.741570541,0.204582019,0.137460583,0.442657498,0.240794144,0.866348713,0.160714286,c-SC-s
0.348907855,0.32822219,0.447273253,2.313833124,0.553717064,0.395052799,0.743237379,0.181383312,1.22718005,0.285693621,0.377694199,0.527525094,0.154171895,1.316264115,0.134096612,4.467235643,0.283668451,0.68768986,0.189695734,0.134096612,0.462172718,0.243309706,0.819904528,0.169969622,c-SC-s
0.358684481,0.331669358,0.444134488,2.258572319,0.561408978,0.38863603,0.762736749,0.188591022,1.238700125,0.304066951,0.402437234,0.510442643,0.162406484,1.338216958,0.133494389,4.542064308,0.289091176,0.71267068,0.188824813,0.133494389,0.480692997,0.252385846,0.824988988,0.178241081,c-SC-s
0.371908127,0.342020024,0.462308598,1.206097755,0.576420952,0.39811543,0.785630153,0.191609616,1.182216208,0.297261484,0.402532391,0.518070371,0.160006368,1.296847636,0.132781404,4.559776207,0.281654888,0.726295642,0.191609616,0.132781404,0.480418139,0.243227326,0.844375736,0.177709069,c-SC-s
0.374761359,0.391752577,0.487781596,2.170896114,0.541137986,0.403780069,0.792287132,0.167724029,1.213124504,0.311951126,0.398052692,0.482355274,0.163659794,1.266851705,0.135705789,4.196830851,0.288468881,0.695685376,0.184476606,0.135705789,0.540473463,0.294578083,0.826651394,0.190339824,c-SC-s
0.384037016,0.39329092,0.464237517,2.182052298,0.551901743,0.407557355,0.819548872,0.168284469,1.191461965,0.308463466,0.385964912,0.481180666,0.156497623,1.250297147,0.129655309,4.232697127,0.292654714,0.732022364,0.180764659,0.129655309,0.53769038,0.291497976,0.813765182,0.215538847,c-SC-s
0.398337843,0.388867414,0.505411674,2.091617175,0.536656606,0.423656745,0.830112099,0.165417194,1.093661766,0.305759567,0.396405102,0.460714633,0.173985006,1.241651251,0.1282251,4.211828373,0.302473908,0.734827986,0.180410866,0.1282251,0.555083108,0.271356784,0.844221106,0.186316196,c-SC-s
0.381287298,0.371057118,0.443947144,2.126721763,0.543701478,0.400042626,0.790494459,0.152767343,1.09679439,0.296888321,0.368712702,0.471700476,0.170798898,1.280741297,0.128725269,3.840792839,0.317988065,0.662404092,0.173678938,0.128725269,0.540494459,0.253623188,0.768329071,0.199062234,c-SC-s
0.378632479,0.385683761,0.451709402,2.102383599,0.546004693,0.452991453,0.828632479,0.154872175,1.076818575,0.299358974,0.371794872,0.478572311,0.179819686,1.271335062,0.123379029,3.952777778,0.285683761,0.710470085,0.177596641,0.123379029,0.553846154,0.237820513,0.787179487,0.20042735,c-SC-s
0.381111575,0.37233598,0.452778939,2.104043393,0.56545858,0.394274969,0.800041789,0.157790927,1.060774162,0.308399499,0.371500209,0.448964497,0.15668146,1.278599606,0.122781065,3.914960301,0.301295445,0.693063101,0.183678501,0.122781065,0.549310489,0.236523193,0.818219808,0.18846636,c-SC-s
0.294748419,0.25836312,0.322151957,2.745012329,0.481226182,0.493355329,0.673815416,0.190708361,1.829242322,1.06278068,1.006323893,0.400078458,0.117518494,0.972539789,0.111634163,4.207680323,0.290990743,0.689670974,0.180060525,0.111634163,0.310420676,0.838053341,0.834478966,0.164054624,t-CS-m
0.314400076,0.274563995,0.335938245,2.664912379,0.482895695,0.550748118,0.714666921,0.182352612,1.831980292,1.072905747,1.077099018,0.402721012,0.115559039,0.914842394,0.110352164,4.48422758,0.302963881,0.705708568,0.171490958,0.110352164,0.315638997,0.938244544,0.903650052,0.169922806,t-CS-m
0.317666441,0.283748425,0.344510127,2.361882716,0.472773369,0.529702491,0.710630875,0.179673721,1.809744268,1.120069774,1.10844074,0.40316358,0.115575397,0.882550705,0.106922399,4.606357205,0.323868592,0.742029266,0.172123016,0.106922399,0.332784185,0.956488032,0.87615079,0.171625157,t-CS-m
0.278452027,0.243073048,0.298488665,2.851444493,0.484161901,0.43233341,0.61140371,0.181844845,1.795497874,0.885161438,0.944240898,0.388400059,0.118565772,0.966050741,0.104487462,3.621250286,0.26093428,0.582894436,0.184337879,0.104487462,0.300893062,0.731738035,0.7232654,0.162239524,t-CS-m
0.288757396,0.256094675,0.312426036,2.627027431,0.477315195,0.632662722,0.629585799,0.182599596,1.823529412,0.930177515,1.00556213,0.374616937,0.112340235,0.939831079,0.104193139,3.641656805,0.270177515,0.594674556,0.181328948,0.104193139,0.296449704,0.815502959,0.750059172,0.164142012,t-CS-m
0.288375383,0.255246404,0.311483141,2.41218716,0.497859993,0.468167885,0.635934921,0.175770765,1.805875952,0.938693704,0.925253478,0.372651433,0.111788176,0.899601016,0.102067465,4.018038199,0.269511908,0.599740627,0.169894813,0.102067465,0.298396605,0.807474652,0.782244754,0.165173308,t-CS-m
0.276294439,0.264493288,0.299454197,2.710594315,0.439946406,0.428381767,0.61056203,0.160206718,1.811943727,0.893937159,0.903673108,0.370561776,0.118671643,0.953584075,0.101062303,3.594777991,0.253872253,0.546540788,0.174370753,0.101062303,0.2820475,0.668977725,0.751733294,0.169936569,t-CS-m
0.287853064,0.253279827,0.319339404,2.458176556,0.415340087,0.450069455,0.644852601,0.158707188,1.750795948,0.940114215,0.916962494,0.360733237,0.109406657,0.918379161,0.09734684,3.627102948,0.270103411,0.582651644,0.172214182,0.09734684,0.290476925,0.776663065,0.773113135,0.173020528,t-CS-m
0.281705097,0.244538835,0.31568568,2.325303508,0.432845808,0.474362864,0.639563107,0.157919893,1.739986617,0.836165049,0.942657767,0.347289934,0.101233152,0.914826498,0.099225695,3.694629854,0.263652913,0.567050971,0.171111748,0.099225695,0.286256068,0.646086165,0.743628641,0.170813107,t-CS-m
0.264603552,0.241530855,0.305255448,2.652122642,0.418632075,0.428859183,0.600256363,0.155660377,1.664832285,0.822926204,0.835561253,0.367924528,0.121855346,1.007337526,0.103773585,3.064457059,0.255264604,0.482329244,0.169680294,0.103773585,0.276139901,0.602819996,0.7172679,0.184764695,t-CS-m
0.301656827,0.252332889,0.313273662,2.377129275,0.425987059,0.429251571,0.610169492,0.151855275,1.706985343,0.757760427,0.806893925,0.363924469,0.115542057,0.99590651,0.099168097,3.52161493,0.269472481,0.50066654,0.158853823,0.099168097,0.302799467,0.625976005,0.697962293,0.190059036,t-CS-m
0.28469131,0.249854848,0.319140701,2.227196707,0.411681461,0.449196826,0.633443004,0.149491831,1.658304387,0.779562609,0.875749952,0.339894507,0.113855654,0.962948668,0.096101891,3.676795045,0.267660151,0.535707374,0.158626013,0.096101891,0.30830269,0.605380298,0.715502226,0.189084575,t-CS-m
0.273337665,0.248429716,0.316222655,2.536537196,0.435813035,0.412605588,0.602339181,0.144502962,1.657669519,0.686593026,0.726229153,0.344963792,0.140882159,1.004772877,0.10483871,2.897552523,0.246047217,0.499025341,0.156352864,0.10483871,0.285033572,0.555122374,0.680745073,0.174355642,t-CS-m
0.257239484,0.231874868,0.285140562,2.251799738,0.416230366,0.42908476,0.563305855,0.132689791,1.65117801,0.725005284,0.757767914,0.336387435,0.127945026,0.999018325,0.098331152,3.134432467,0.233143099,0.491016698,0.153959424,0.098331152,0.28492919,0.543225534,0.685901501,0.170788417,t-CS-m
