feature_49,feature_47,feature_18,feature_44,feature_50,feature_2,feature_77,feature_62,feature_12,feature_71,feature_36,feature_9,feature_11,feature_27,feature_8,feature_19,feature_17,feature_45,feature_23,feature_53,feature_32,feature_63,feature_21,feature_31,feature_65,feature_66,feature_7,feature_40,feature_55,feature_75,feature_22,feature_13,feature_73,feature_46,feature_26,feature_14,feature_5,feature_29,feature_43,target
0.295176743,1.316484969,1.167321867,0.161711265,1.181367691,0.494840295,1.259828213,0.294350842,0.322604423,0.131648497,0.765110565,0.251597052,0.418673219,0.27027027,2.657985258,0.458476658,1.558230958,0.950445986,0.192628993,0.172447968,2.043734644,1.515857284,0.371007371,0.360687961,0.173108688,1.379088206,0.203194103,0.286977887,0.160720185,,0.404668305,0.271744472,0.469606871,0.160224645,1.093120393,0.320884521,3.322604423,0.68968059,0.346191646,c-SC-s
0.300754346,1.302066251,1.208343933,0.165956051,1.205641194,0.499109641,1.314201378,0.295342735,0.343678453,0.13971794,0.765454083,0.250063597,0.442126685,0.272704147,2.769778682,0.435258204,1.591452557,0.922925549,0.208852709,0.18235487,2.081658611,1.500163988,0.380055965,0.36530145,0.17694326,1.381272548,0.230221318,0.288476215,0.164152181,,0.45128466,0.295090308,0.458838964,0.162676287,1.093360468,0.326125668,3.419994912,0.725515136,0.354108369,c-SC-s
0.288772675,1.324726262,1.229541945,0.159830038,1.246608923,0.518785383,1.290897205,0.29285831,0.360782295,0.127635235,0.81755018,0.235975296,0.44364385,0.278692743,2.760679362,0.483015955,1.623005661,0.936754372,0.202264539,0.17323092,2.111682964,1.477202157,0.387030365,0.362068966,0.186141526,1.342866481,0.220277921,0.30983016,0.160320314,,0.446474524,0.314462172,0.465435529,0.158359209,1.151569738,0.332732887,3.54606279,0.732629954,0.348430262,c-SC-s
0.270171149,1.319478403,1.141744082,0.14201304,1.081499593,0.509439616,1.297473513,0.303178484,0.341923884,0.131621842,0.783038657,0.252322445,0.441414444,0.277794426,2.556188193,0.463590051,1.500749176,0.898329258,0.227749476,0.15403423,2.001798022,1.697840261,0.415043452,0.351513335,0.171556642,1.321312143,0.228049146,0.302367396,0.163610432,,0.454000599,0.279892119,0.469437653,0.162591687,1.064129458,0.341923884,2.823793827,0.697932274,0.358405754,c-SC-s
0.288170706,1.347006422,1.164973838,0.153718666,1.131137352,0.496768236,1.302050963,0.323389269,0.355801785,0.136523721,0.772853186,0.247768544,0.465989535,0.288088643,2.653431825,0.452446907,1.600800246,0.897451833,0.234533703,0.158690698,2.020006156,1.74663352,0.412434595,0.382887042,0.200745805,1.340169878,0.255771006,0.305324715,0.169049099,,0.464142813,0.297322253,0.515434017,0.162834058,1.082179132,0.358571868,2.95567867,0.729763004,0.370575562,c-SC-s
0.283229814,1.328985507,1.117261905,0.143478261,1.214492754,0.517559524,1.300828157,0.321325052,0.34375,0.13747412,0.762797619,0.246130952,0.468154762,0.282738095,2.586607143,0.443452381,1.509821429,0.900207039,0.230059524,0.151345756,1.919345238,1.763768116,0.424404762,0.333035714,0.197308489,1.3,0.238095238,0.29702381,0.170393375,,0.458333333,0.288095238,0.47494824,0.159834369,1.071428571,0.332738095,3.08125,0.716071429,0.358333333,c-SC-s
0.340688802,1.246167595,1.234418023,0.210696364,1.3355331,0.511889862,1.12545542,0.297793359,0.326032541,0.135010655,0.897371715,0.228660826,0.332290363,0.249687109,3.331038798,0.401627034,2.044555695,1.166426067,0.14931164,0.196879082,3.080100125,1.779748402,0.236295369,0.376345432,0.155633464,1.269608854,0.1718398,0.292740926,0.16649481,0.187530075,0.348811014,0.326282854,0.521688321,0.146009486,1.171589487,0.269461827,4.876595745,0.79048811,0.340425532,c-SC-s
0.33581224,1.220304291,1.257106759,0.205976666,1.509722317,0.518256475,1.101112097,0.291464829,0.334049274,0.130790748,0.907264687,0.221857233,0.327858497,0.2423247,3.422362603,0.423752369,2.100063171,1.102271952,0.153506001,0.192877124,3.029564119,1.803302176,0.239418825,0.373847126,0.160128266,1.273862318,0.174478838,0.299178774,0.164699461,0.187691888,0.347820594,0.29842072,0.511291533,0.144026745,1.174984207,0.2730259,5.347694251,0.800252685,0.338850284,c-SC-s
0.350290698,1.253875969,1.301867084,0.208194906,1.678294574,0.554380467,1.083817829,0.296511628,0.350567959,0.129914175,0.946598773,0.237106672,0.343386865,0.254732994,3.609740175,0.408016712,2.147016582,1.156976744,0.162162162,0.194629014,3.209687949,1.816514396,0.256691474,0.392218305,0.15912237,1.276924142,0.179135657,0.306959133,0.164590255,0.181824474,0.357096227,0.303303303,0.536198782,0.145487265,1.206423815,0.306436872,5.565347957,0.830003917,0.3300692,c-SC-s
0.316668163,1.221793376,1.209096554,0.193160399,1.291535769,0.482458864,1.159500942,0.290548425,0.319931698,0.136253478,0.801769637,0.223688296,0.321484011,0.245265446,3.249922384,0.397547346,1.866966781,1.086168208,0.164079478,0.201148909,2.717323812,1.759806122,0.228500466,0.363551692,0.166681626,1.302217036,0.173548587,0.286401739,0.168387039,0.197648326,0.355790127,0.286401739,0.522125482,0.147652814,1.057901273,0.263272276,4.669978268,0.726792921,0.34290593,c-SC-s
0.317693765,1.185599567,1.222584148,0.19435171,1.400794009,0.483790911,1.177479022,0.300189479,0.326663564,0.140756113,0.789979836,0.220102373,0.327284008,0.241352567,3.253451218,0.394912362,1.856522414,1.066137327,0.165813557,0.192908057,2.642314255,1.77424885,0.222584148,0.357375523,0.171884869,1.329423441,0.175275322,0.286800062,0.174681945,0.19696833,0.350240422,0.278424073,0.518632139,0.146801408,1.082519001,0.265549868,4.639367148,0.73413991,0.335349775,c-SC-s
0.297362756,1.172856118,1.240038101,0.192142088,1.472909939,0.501666931,1.172317905,0.296645138,0.335926338,0.136257625,0.806635974,0.216701064,0.326401016,0.249563423,3.228131449,0.401968566,1.914430862,1.082884822,0.167645658,0.189540725,2.752817908,1.800502332,0.260200032,0.379584061,0.164962325,1.31063868,0.180346087,0.296237498,0.16639756,0.196627198,0.362279727,0.289411018,0.534714747,0.146752781,1.124464201,0.269566598,4.893951421,0.759168122,0.327194793,c-SC-s
0.287338031,1.171629916,1.138722928,0.176403728,1.14594226,0.465272591,1.203796317,0.291088884,0.316280807,0.13457604,0.73935773,0.218073189,0.314787155,0.251120239,2.947162061,0.40459298,1.747012696,0.993975904,0.178491412,0.180950216,2.402165795,1.707206183,0.280433159,0.361463779,0.168333712,1.288247329,0.183159074,0.288461538,0.16560582,0.22516481,0.376026886,0.276512323,0.491929984,0.148670152,1.005227782,0.261762509,3.934652726,0.71004481,0.341859597,c-SC-s
0.289984029,1.152635181,1.124705456,0.181040383,1.235797399,0.440275512,1.175906913,0.295687885,0.308319739,0.13449692,0.754939279,0.21279681,0.302882001,0.231103861,2.905927134,0.37302882,1.702918253,1.007757244,0.178901577,0.182637463,2.301975711,1.686744239,0.251948523,0.349465289,0.173054985,1.291467032,0.178720319,0.272249411,0.168720055,0.218115446,0.366684792,0.268624252,0.480949122,0.144421629,0.992749683,0.263367772,3.9177089,0.680442269,0.345115099,c-SC-s
0.285911761,1.184656146,1.217021277,0.179587605,1.399377952,0.481431335,1.194562838,0.299965442,0.32901354,0.134777099,0.809090909,0.228626692,0.326112186,0.250870406,3.10967118,0.399226306,1.839458414,1.010828246,0.177369439,0.176477364,2.437911025,1.758437968,0.255705996,0.367117988,0.171639212,1.324156203,0.194390716,0.286847195,0.169220136,0.212417924,0.392263056,0.288974855,0.510425066,0.145490151,1.046808511,0.280851064,3.960348162,0.723017408,0.349516441,c-SC-s
0.27324159,1.174923547,1.093872229,0.170795107,1.033180428,0.426988266,1.213914373,0.30795107,0.312255541,0.12675841,0.760756193,0.232290309,0.317687962,0.250325945,2.668187744,0.392003477,1.613646241,0.914525994,0.174272056,0.177522936,2.127987831,1.706880734,0.246631899,0.384615385,0.186850153,1.317584098,0.210995219,0.292698827,0.168960245,0.244342508,0.401781834,0.267926988,0.524464832,0.156574924,0.971968709,0.295306389,3.389613212,0.659061278,0.347674924,c-SC-s
0.252703732,1.163442498,1.104447439,0.170449353,1.135872049,0.472821204,1.212947449,0.312566641,0.327268643,0.134805788,0.787735849,0.213162624,0.326145553,0.25359389,2.806828392,0.401168014,1.688005391,0.905407464,0.18328841,0.176389947,2.209568733,1.668392993,0.264150943,0.368823001,0.188728104,1.291546078,0.196316262,0.301212938,0.1687738,0.284691546,0.390386343,0.27785265,0.497334349,0.14897182,0.992138365,0.27425876,3.780772686,0.698787062,0.350628931,c-SC-s
0.275176002,1.174625038,1.168258299,0.1637588,1.261554943,0.45475216,1.20661157,0.311906948,0.364483856,0.136669728,0.829013188,0.2157799,0.321964529,0.254433834,2.833105957,0.40313779,1.706002729,0.871594735,0.220554798,0.179216406,2.234197362,1.688399143,0.261482492,0.372442019,0.191000918,1.296602388,0.224647567,0.305138699,0.162228344,0.2543618,0.402910414,0.302637563,0.548056321,0.149984695,1.021145975,0.274442929,3.72737608,0.7053206,0.3526603,c-SC-s
0.253677857,1.140701622,1.004995837,0.15560166,1.013202565,0.419927838,1.185213127,0.304790645,0.318068276,0.133157299,0.815154038,0.217873994,0.33361088,0.284762698,2.456563974,0.407160699,1.551207327,0.851565447,0.191784624,0.15748774,1.97946156,1.643719351,0.275326117,0.394116014,0.205771407,1.304979253,0.204551762,0.318623369,0.155224444,0.300829876,0.405217874,0.291423813,0.505658242,0.151452282,0.922842076,0.285595337,3.155426034,0.631695809,0.356369692,c-SC-s
0.22476978,1.149032137,0.946084724,0.151851156,1.117083255,0.383568678,1.210486751,0.315542191,0.298587933,0.130614546,0.762772786,0.187676508,0.303465982,0.262387677,2.299101412,0.397432606,1.436456996,0.849464386,0.185365854,0.157489194,1.836456996,1.629205037,0.298074454,0.358151476,0.218192069,1.293741778,0.195121951,0.277278562,0.168201466,0.289795151,0.358921694,0.284980745,0.532230784,0.151287352,0.858023107,0.260333761,2.998202824,0.587419769,0.32169448,c-SC-s
0.241911211,1.126410835,1.103877315,0.147667419,1.153875094,0.4609375,1.196952596,0.309819413,0.344618056,0.132994733,0.853877315,0.216724537,0.339409722,0.26880787,2.607349537,0.429108796,1.629918981,0.843491347,0.2109375,0.156884876,2.058159722,1.615124153,0.291666667,0.38599537,0.2086155,1.304552295,0.223668981,0.34693287,0.168171558,0.309066968,0.394097222,0.295428241,0.503386005,0.146538751,0.968171296,0.308738426,3.238715278,0.68431713,0.369791667,c-SC-s
0.367337662,1.161428571,1.143164951,0.189935065,1.081883117,0.509815657,0.967012987,0.289220779,0.294110606,0.13012987,0.875508738,0.258558774,0.345223845,0.223605458,3.553028489,0.419918602,1.833253531,0.996103896,0.143763467,0.178246753,2.74922193,1.321038961,0.24922193,0.377064879,0.161948052,1.175,0.16219775,0.27747187,0.147207792,0.171818182,0.360426143,0.28357673,0.424350649,0.134025974,1.022983002,0.248743117,4.196911659,0.686497486,0.344625329,c-SC-s
0.343723943,1.146174075,1.17318236,0.18696684,1.140337374,0.511084625,0.924187031,0.29228401,0.284982122,0.134244115,0.870441001,0.271632896,0.349821216,0.223241955,3.551489869,0.393921335,1.879976162,1.014238984,0.143623361,0.181707395,2.700715137,1.330190495,0.253277712,0.373778308,0.18401642,1.21069848,0.158045292,0.281644815,0.148803797,0.171124367,0.349344458,0.262574493,0.43024822,0.136937977,1.037425507,0.247318236,4.196901073,0.670321812,0.358998808,c-SC-s
0.34833054,1.153280908,1.189467312,0.187185768,1.27065876,0.523849879,0.909887843,0.287997937,0.28559322,0.132203171,0.876029056,0.269128329,0.352663438,0.223002421,3.638861985,0.405811138,1.820096852,1.041510893,0.14527845,0.184220704,2.756658596,1.32029135,0.254842615,0.377723971,0.167268274,1.199883976,0.158716707,0.286561743,0.157599587,0.164689957,0.352542373,0.269854722,0.425422199,0.137037515,1.040556901,0.244067797,4.296368039,0.686198547,0.363680387,c-SC-s
0.311827052,1.096652086,1.064315981,0.171769852,1.008159489,0.465345036,0.98384926,0.252944145,0.279509685,0.122392328,0.764830508,0.212318402,0.327027845,0.218825666,3.196125908,0.390889831,1.737590799,0.928583445,0.149061743,0.167732167,2.353510896,1.355400404,0.247881356,0.359866828,0.156292059,1.088997308,0.15753632,0.270732446,0.153600269,0.198014805,0.349273608,0.255599274,0.417900404,0.132402423,0.96655569,0.23153753,3.552058111,0.63998184,0.34594431,c-SC-s
0.307855974,1.078396072,1.095238095,0.171276596,1.053846154,0.4722349,0.919394435,0.256792144,0.272174045,0.122749591,0.757188498,0.224707135,0.335311121,0.217100259,3.215883158,0.387646432,1.719001978,0.949836334,0.148334094,0.166448445,2.36376084,1.327086743,0.248136315,0.363912977,0.162684124,1.101963993,0.158679446,0.275825346,0.153109656,0.173731588,0.351133425,0.251635478,0.412111293,0.133715221,0.965769055,0.241594401,3.572341397,0.642020386,0.358740301,c-SC-s
0.302511981,1.071723682,1.070917759,0.168154024,1.138241613,0.463647199,0.917534292,0.26317964,0.267580453,0.122211205,0.726907032,0.210369487,0.326877235,0.210816448,3.20977354,0.369785459,1.661352801,0.986283259,0.150029797,0.172285573,2.30125149,1.373244092,0.241805721,0.359356377,0.154106759,1.093042472,0.159564958,0.274582837,0.148157329,0.171707156,0.362485101,0.252085816,0.408527516,0.135349529,0.954856973,0.228247914,3.597139452,0.619636472,0.337753278,c-SC-s
0.263330599,1.00369155,0.998923767,0.151866284,0.885972108,0.42941704,0.914581624,0.244770304,0.258116592,0.118539787,0.761793722,0.19264574,0.319282511,0.205919283,2.81058296,0.37793722,1.997488789,0.822805578,0.150313901,0.159967186,2.038026906,1.22159557,0.249147982,0.346547085,0.150943396,1.035787531,0.161255605,0.278026906,0.14704676,0.195754717,0.356950673,0.260807175,0.392842494,0.12766612,0.900269058,0.231928251,3.187264574,0.586008969,0.353004484,c-SC-s
0.268673243,0.986309644,1.037997808,0.154217838,0.917555869,0.43076361,0.893597745,0.259210791,0.262148338,0.123414536,0.723054439,0.202594081,0.321702594,0.214468396,2.917610522,0.378881988,1.607782243,0.813468895,0.155644867,0.151298571,2.036536354,1.226696195,0.245341615,0.350018268,0.164586269,1.065331186,0.157837048,0.279503106,0.148580632,0.207670626,0.365180855,0.262696383,0.390879807,0.133883632,0.9008038,0.229082938,3.250091341,0.580197296,0.386554622,c-SC-s
0.275950668,1.00688592,0.995910384,0.158170606,1.085714286,0.428342817,0.89352518,0.254162384,0.260668563,0.120143885,0.697012802,0.198079659,0.315611664,0.211059744,2.829480797,0.368243243,1.499644381,0.858376156,0.152382646,0.154470709,2.057254623,1.264439877,0.238975818,0.34014936,0.161664954,1.082322713,0.157894737,0.27027027,0.149126413,0.179650565,0.349928876,0.248933144,0.384789311,0.134840699,0.867176387,0.230618777,3.166963016,0.557965861,0.35455192,c-SC-s
0.296071336,1.000646162,0.945858586,0.154174205,0.881493926,0.396565657,0.931119152,0.260920134,0.26020202,0.123546136,0.71959596,0.185656566,0.296767677,0.209292929,2.612121212,0.40040404,1.483232323,0.828250194,0.155959596,0.161669682,1.872929293,1.310157663,0.238383838,0.344848485,0.174463686,1.1106229,0.155757576,0.267272727,0.155854226,0.197854743,0.348686869,0.255151515,0.385241665,0.132850866,0.820808081,0.227676768,2.826262626,0.551313131,0.380808081,c-SC-s
0.274527338,1.001149719,0.92001576,0.158022483,0.894609096,0.398542159,0.943025038,0.277082269,0.246650906,0.129535003,0.672576832,0.18144208,0.303979511,0.201733649,2.552206462,0.357565012,1.439322301,0.817450179,0.148542159,0.15444558,1.807722616,1.318472151,0.234436564,0.330575256,0.179356157,1.113949923,0.159180457,0.270685579,0.162876852,0.208354624,0.347714736,0.247635934,0.384133878,0.136816556,0.822695035,0.226162333,2.712765957,0.516154452,0.384357762,c-SC-s
0.264054296,1.000384172,0.949578144,0.156998335,0.969266231,0.402973082,0.913305161,0.272506083,0.261550824,0.129722116,0.696062676,0.185817597,0.310164725,0.208115709,2.627159502,0.365809562,1.415026115,0.841208862,0.155885898,0.159943655,1.85435918,1.309002433,0.242065086,0.340297308,0.19131771,1.136637213,0.164323021,0.270188831,0.15238827,0.226533487,0.372840498,0.243069506,0.430016647,0.1372775,0.822619526,0.223182001,2.923463238,0.534351145,0.389714745,c-SC-s
0.246143298,0.992286596,0.837914938,0.13969832,0.848645869,0.355809129,0.904696606,0.276311279,0.242479253,0.121357559,0.728993776,0.177904564,0.288122407,0.207728216,2.207209544,0.378630705,1.286307054,0.758827563,0.159491701,0.143297909,1.598807054,1.33493315,0.254927386,0.330653527,0.185807336,1.107302023,0.184906639,0.294605809,0.158896126,0.219917724,0.346991701,0.260373444,0.372643126,0.139869729,0.734180498,0.234180498,2.51996888,0.480290456,0.405082988,c-SC-s
0.253036437,0.980263158,0.848327716,0.15148448,0.838900135,0.354679803,0.880398111,0.291835358,0.269380347,0.12668691,0.718434016,0.187451387,0.287269899,0.196266528,2.146486907,0.360902256,1.296862847,0.735661269,0.163598652,0.141194332,1.595022038,1.357962213,0.256416904,0.344309048,0.204116059,1.134109312,0.170080373,0.291418201,0.160593792,0.226720648,0.354939072,0.236712471,0.409581646,0.141869096,0.728026964,0.236712471,2.557946591,0.473943479,0.430127042,c-SC-s
0.263974097,0.9633606,0.865960744,0.14860259,0.922119973,0.368285124,0.898773006,0.30129516,0.236053719,0.134969325,0.734504132,0.176394628,0.293904959,0.207386364,2.262913223,0.355630165,1.283832645,0.760736196,0.161931818,0.149284254,1.572055785,1.33674165,0.238894628,0.338584711,0.212849352,1.141104294,0.166838843,0.279958678,0.14740968,0.251874574,0.359245868,0.239927686,0.419052488,0.144342195,0.724948347,0.229080579,2.517561983,0.482179752,0.42071281,c-SC-s
0.346032616,1.368164999,1.238942552,0.188844731,0.987734685,0.510040671,1.22125531,0.279841031,0.349389934,0.132040565,0.881164209,0.251525165,0.353711235,0.258388409,3.186070158,0.474199288,1.995678699,1.005618747,0.176410778,0.173633,3.124682257,1.53611073,0.270589731,0.392730046,0.149170892,1.252021379,0.193695984,0.300076258,0.158010141,0.161025079,0.369089985,0.302364006,0.517747019,0.134027683,1.207295374,0.295882054,4.561769192,0.823207931,0.370869344,c-SC-s
0.334205758,1.297698141,1.297431217,0.185692235,0.986712301,0.513104707,1.180659016,0.267163278,0.363280741,0.129722837,0.92606598,0.26887469,0.390533316,0.269917851,3.27474247,0.460164298,1.955404877,0.993758808,0.184769853,0.169585934,3.160255574,1.427689417,0.276307211,0.399921763,0.146567344,1.184014496,0.197939757,0.306298083,0.154620495,0.132944098,0.383231191,0.307862824,0.47788739,0.127239783,1.208110575,0.308384405,5.005606989,0.836875733,0.368757335,c-SC-s
0.335380595,1.307285201,1.299401198,0.180790591,1.022737667,0.533316346,1.142371774,0.254949363,0.354694866,0.123619732,0.906739712,0.264747102,0.361829532,0.261689387,3.242196458,0.465154797,2.010319786,0.944070565,0.171614218,0.166416204,2.996050452,1.331525645,0.304752198,0.399796152,0.146618752,1.195622346,0.193655243,0.30054784,0.149101601,0.15295655,0.389985985,0.298764174,0.469911794,0.125253185,1.2112371,0.297490126,4.549241942,0.806981781,0.355714104,c-SC-s
0.319333149,1.259832366,1.2048,0.185594547,0.933222806,0.47184,1.284056369,0.267108778,0.35952,0.131988579,0.77616,0.22496,0.30656,0.24048,2.8872,0.44784,1.71136,0.985907709,0.17568,0.174357557,2.70672,1.540388689,0.31296,0.36384,0.152436216,1.279819471,0.19424,0.27952,0.16201529,0.144054527,0.39472,0.2904,0.517822603,0.13926499,1.14064,0.29008,4.25088,0.77168,0.35776,c-SC-s
0.312800592,1.264983352,1.181594715,0.185072142,0.954495006,0.458288524,1.258324084,0.266648169,0.327392841,0.128560858,0.737286834,0.21631587,0.324320172,0.24274082,2.772161622,0.422645568,1.730526963,0.972345542,0.165155938,0.172031077,2.55261945,1.486311506,0.267322169,0.35243509,0.150295967,1.248242693,0.179290214,0.26916577,0.155382908,0.138827229,0.364879398,0.278844677,0.506289308,0.137162412,1.116761407,0.27408204,4.143954525,0.739130435,0.333691811,c-SC-s
0.29670131,1.256936286,1.224913495,0.173429733,0.946949842,0.465397924,1.266244916,0.262178039,0.32777603,0.124807953,0.788140925,0.23403586,0.305127399,0.248663102,2.851525637,0.426077383,1.729160113,0.978581112,0.163416169,0.161409851,2.647845234,1.440488025,0.26596414,0.342560554,0.147401717,1.238951649,0.184649261,0.273199119,0.153547221,0.153185721,0.380622837,0.28703995,0.462720289,0.131495707,1.08210129,0.285152564,4.12865681,0.751179616,0.335482856,c-SC-s
0.298593879,1.281224152,1.203203203,0.166607586,0.939737682,0.465865866,1.32636181,0.252865414,0.331731732,0.128914097,0.736536537,0.231231231,0.288488488,0.263463463,2.696496496,0.451451451,1.7001001,0.989010989,0.173373373,0.173460948,2.557957958,1.536216472,0.29009009,0.328328328,0.155027768,1.244239631,0.196996997,0.282682683,0.155736736,0.13671275,0.399199199,0.284684685,0.498641144,0.146638308,1.111911912,0.296296296,3.97037037,0.764164164,0.369169169,c-SC-s
0.308559099,1.254495325,1.142451222,0.165907456,0.892591705,0.428869104,1.316590746,0.259410213,0.323356696,0.128026852,0.720401591,0.212729684,0.308202311,0.246258761,2.532297784,0.417503315,1.625686683,1.015344042,0.173896571,0.175617358,2.300814548,1.47458643,0.282629286,0.31994696,0.15272117,1.28901942,0.188672097,0.272589506,0.154878926,0.155957804,0.367872703,0.262360296,0.527691201,0.146367778,1.072741049,0.281492707,3.878764918,0.753172949,0.347793143,c-SC-s
0.291709785,1.247211682,1.175492258,0.163619639,0.88122341,0.422099025,1.256755203,0.252845809,0.320015293,0.118546625,0.719174154,0.22099025,0.288472567,0.243356911,2.601032307,0.418275664,1.634677882,0.980682994,0.172815905,0.165229389,2.32422099,1.436702311,0.28044351,0.347734659,0.137403702,1.253305738,0.188300516,0.260370866,0.154651029,0.144302633,0.387306442,0.275473141,0.461538462,0.138898471,1.082202256,0.28139935,3.806346779,0.727585548,0.325559167,c-SC-s
0.278501157,1.208622685,1.188040346,0.156539352,0.854311343,0.441642651,1.334635417,0.267939815,0.337415946,0.123408565,0.756724304,0.229827089,0.286743516,0.263688761,2.57012488,0.448607109,1.605667627,0.873553241,0.188040346,0.177083333,2.328290106,1.511140046,0.300192123,0.337896254,0.161603009,1.363859954,0.205331412,0.276176753,0.148148148,0.172887731,0.404178674,0.290585975,0.472800926,0.154369213,1.079490874,0.325648415,3.61167147,0.766810759,0.364553314,c-SC-s
0.276331188,1.266822703,1.154189157,0.158279696,0.893358689,0.429946022,1.31816852,0.257753072,0.337714152,0.127121123,0.754987092,0.251818822,0.307439568,0.254635062,2.536728467,0.439098803,1.583431119,0.905354008,0.189861535,0.167934465,2.250645388,1.506875366,0.296174607,0.32785731,0.166471621,1.314803979,0.199953063,0.263083783,0.153306027,0.174956115,0.387702417,0.269655011,0.476009362,0.147600936,1.065242901,0.306970195,3.73104905,0.742548697,0.366345928,c-SC-s
0.278825698,1.216848674,1.183548766,0.149056871,0.893490285,0.429847239,1.299673805,0.257977592,0.345475911,0.118422919,0.709753231,0.231962397,0.294007051,0.251703878,2.561927145,0.440188014,1.624206816,0.900439654,0.200470035,0.15416253,2.260634548,1.495674372,0.277790834,0.323149236,0.143100269,1.333427883,0.199294947,0.278730905,0.149340519,0.154588002,0.419036428,0.276380729,0.462913062,0.142816622,1.069095182,0.308343126,3.648413631,0.737720329,0.352761457,c-SC-s
0.285378283,1.2624461,1.197512136,0.150725206,0.9000392,0.433555825,1.400627205,0.279890239,0.34526699,0.121912975,0.779429612,0.244538835,0.29217233,0.25151699,2.541868932,0.463288835,1.563106796,0.864758918,0.188106796,0.158173265,2.142597087,1.490787926,0.327669903,0.326759709,0.178557428,1.328890631,0.20631068,0.282463592,0.153077225,0.190709526,0.425364078,0.281856796,0.449823599,0.164249314,1.088592233,0.326456311,3.449332524,0.76243932,0.369842233,c-SC-s
0.303497333,1.270302312,1.174070716,0.157676349,0.926694329,0.430945905,1.389251136,0.27089508,0.3762466,0.127840348,0.78120278,0.250831067,0.243880326,0.266545784,2.484738592,0.455122393,1.584466606,0.917605216,0.190692052,0.164196799,2.13810819,1.597510373,0.371713509,0.316711998,0.19067378,1.317921359,0.196131762,0.280145059,0.156293223,0.202726734,0.439709882,0.275309761,0.502272278,0.161035369,1.073436083,0.384708371,3.349350257,0.76881233,0.367180417,c-SC-s
0.296352012,1.223768334,1.069003588,0.143851072,0.857841294,0.383107922,1.311583302,0.264573148,0.314656362,0.119781873,0.715981231,0.227159812,0.256693348,0.248688932,2.239304444,0.431686448,1.373999448,0.900714554,0.160916368,0.159270402,1.946177201,1.511282437,0.353574386,0.331769252,0.166415946,1.286385859,0.181617444,0.248688932,0.146671681,0.177698383,0.394976539,0.245652774,0.463144039,0.148740128,0.983163124,0.314932376,3.144631521,0.682031466,0.331217223,c-SC-s
0.408742723,1.308446533,1.251323463,0.211571852,0.998519048,0.578375953,1.268256562,0.311459504,0.320861373,0.143396997,0.861103634,0.280035891,0.388873934,0.250157021,3.837236429,0.472319426,1.98017048,1.182923093,0.157290265,0.208099275,2.996590399,1.200592381,0.264333782,0.398115747,0.181135737,1.444847309,0.189322566,0.302288022,0.163568583,0.190123583,0.35666218,0.305069538,0.567817383,0.156980901,1.185105428,0.290174966,5.224943921,0.796141768,0.301031853,c-SC-s
0.409281193,1.31626506,1.293812523,0.210537064,1.03435777,0.580863283,1.28803349,0.305340004,0.337625046,0.136716357,0.911078177,0.292145239,0.391256021,0.260003705,3.912560207,0.463968136,2.068729159,1.271645906,0.161541312,0.206606085,3.188866247,1.639830508,0.277880697,0.406724713,0.164641617,1.303400041,0.189885143,0.312152649,0.164845824,0.184807025,0.360689144,0.311504261,0.585817848,0.153154993,1.228140052,0.295572434,5.334197851,0.811411634,0.299184883,c-SC-s
0.40171751,1.282090968,1.316745956,0.207798692,1.120475311,0.613320647,1.255978831,0.298617005,0.342721218,0.134954316,0.957278782,0.30076118,0.407516651,0.266317793,4.052616556,0.480875357,2.175547098,1.277148135,0.165556613,0.204403615,3.194291151,1.606570473,0.284205519,0.421598478,0.165709721,1.369264566,0.195147479,0.324833492,0.159019422,0.185431125,0.375166508,0.323596575,0.575864996,0.154376155,1.258039962,0.301617507,5.560418649,0.78981922,0.300570885,c-SC-s
0.375744737,1.272342116,1.286150023,0.197802198,0.940619621,0.516493448,1.377532106,0.303323183,0.298237686,0.143982524,0.794396746,0.23463624,0.361726164,0.245368278,3.514234071,0.440239494,1.852688658,1.110353502,0.156800723,0.21276314,2.633190239,1.592678406,0.256439223,0.367261636,0.173441017,1.329206938,0.199502937,0.287053773,0.164305574,0.203031908,0.343651152,0.289652056,0.605388587,0.153382762,1.169227293,0.268978762,4.536827836,0.726841392,0.299480343,c-SC-s
0.372686245,1.250833933,1.222859108,0.192229708,0.909346589,0.522412014,1.302701289,0.288769704,0.308036226,0.134933612,0.78172647,0.240972143,0.365699874,0.248423707,3.495242462,0.433566434,1.831021438,1.121067434,0.157743895,0.202106089,2.700676373,1.580417293,0.25415568,0.375329588,0.169991497,1.288377265,0.176659406,0.29875043,0.158937798,0.174177513,0.358936146,0.298979709,0.574661521,0.145594872,1.118307922,0.306545913,4.530436776,0.745385762,0.289235355,c-SC-s
0.350626232,1.219848687,1.280255545,0.184118507,1.020789624,0.557618129,1.272299574,0.296649501,0.325699132,0.139360417,0.837391514,0.255665381,0.378134041,0.264705882,3.783630665,0.452627772,1.946480231,1.151757899,0.169479267,0.198931909,2.81485053,1.503337784,0.270009643,0.397420444,0.174454829,1.283044059,0.18635487,0.298457088,0.157416238,0.175090597,0.37704918,0.31388621,0.554326403,0.145145909,1.227097396,0.290019286,4.954676953,0.786764706,0.286764706,c-SC-s
